domain,unit_id,budget,policy,reconstructor,psnr,ssim,nmse,nfe,wall_seconds,peak_memory_bytes,gpu,source_record_sha256
face,celeba-hq:236,0.25,cm_spectral_repeat_k5,ddrm,37.45761489868164,0.9537558555603027,,25,10.540879137348384,1302023680,NVIDIA A100-SXM4-80GB,3d2c7f7419358d57f3abafb1cc5be41f884c72da9408c6cd0cc2c92f95a5c72a
face,celeba-hq:236,0.25,uniform,ddrm,31.02898406982422,0.816189169883728,,0,1.3692814521491528,927876608,NVIDIA A100-SXM4-80GB,3d2c7f7419358d57f3abafb1cc5be41f884c72da9408c6cd0cc2c92f95a5c72a
face,celeba-hq:236,0.25,variable_density,ddrm,33.028419494628906,0.8701299428939819,,0,1.4795661610551178,930564096,NVIDIA A100-SXM4-80GB,3d2c7f7419358d57f3abafb1cc5be41f884c72da9408c6cd0cc2c92f95a5c72a
face,celeba-hq:250,0.05,adasense_matched,ddrm,30.390705108642578,0.8083215951919556,,1000,27.99002921115607,3943142400,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,ads_matched,ddrm,29.770252227783203,0.7843602299690247,,80032,2137.0977490469813,36316853760,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,cm_spectral_once_k1,ddrm,29.940364837646484,0.7848117351531982,,1,3.518433542456478,1331321856,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,cm_spectral_repeat_k1,ddrm,29.84130096435547,0.7851046919822693,,5,11.92749818554148,1333222912,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,cm_spectral_repeat_k10,ddrm,30.183029174804688,0.8010112643241882,,50,13.37547501269728,1335582208,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,cm_spectral_repeat_k5,ddrm,30.222915649414062,0.8012537360191345,,25,12.409087759442627,1335582208,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,uniform,ddrm,25.631275177001953,0.6241382360458374,,0,1.5556086897850037,927876608,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.05,variable_density,ddrm,27.609622955322266,0.690242350101471,,0,1.866429166868329,930564096,NVIDIA A40,bebf8295bf4236621a8e614fde2d087586122b35d8e491c8daee558de600120f
face,celeba-hq:250,0.1,adasense_matched,ddrm,32.04456329345703,0.8652936816215515,,1000,28.08223380194977,3943142400,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,ads_matched,ddrm,31.068355560302734,0.8271326422691345,,80032,2136.5472117280588,36316853760,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,cm_spectral_once_k1,ddrm,30.86886978149414,0.8100388646125793,,1,3.5655913106165826,1331321856,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,cm_spectral_repeat_k1,ddrm,31.245895385742188,0.8326532244682312,,5,12.149470733013004,1333222912,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,cm_spectral_repeat_k10,ddrm,31.915775299072266,0.8576538562774658,,50,13.616881389170885,1335582208,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,cm_spectral_repeat_k5,ddrm,31.78752899169922,0.8544100522994995,,25,12.606619546655566,1335582208,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,uniform,ddrm,27.94393539428711,0.6948222517967224,,0,1.6496168631128967,927876608,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.1,variable_density,ddrm,29.530048370361328,0.7485055327415466,,0,1.9612723509781063,930564096,NVIDIA A40,d2e8d437c00d361f5e7cd7d7cf6668a61a98209a7ab30c2064a71bc4adb098bd
face,celeba-hq:250,0.25,adasense_matched,ddrm,35.67827224731445,0.9370672702789307,,1000,28.217383365612477,3943142400,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,ads_matched,ddrm,33.48106384277344,0.8851161003112793,,80032,2137.2953768428415,36316853760,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,cm_spectral_once_k1,ddrm,32.89683151245117,0.8590043783187866,,1,3.874577985610813,1331321856,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,cm_spectral_repeat_k1,ddrm,33.76403045654297,0.8895639777183533,,5,12.015229444950819,1333222912,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,cm_spectral_repeat_k10,ddrm,35.505035400390625,0.9320992231369019,,50,13.513555618468672,1335582208,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,cm_spectral_repeat_k5,ddrm,35.54677963256836,0.9331452250480652,,25,12.828164489008486,1335582208,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,uniform,ddrm,31.333492279052734,0.8037114143371582,,0,2.021265937946737,927876608,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:250,0.25,variable_density,ddrm,33.000205993652344,0.8536628484725952,,0,2.160935286898166,930564096,NVIDIA A40,72207acce5cb9a94fefda41af49b416a0de827af9e190ce5ec598394d7bce8b9
face,celeba-hq:283,0.05,adasense_matched,ddrm,27.470088958740234,0.7883937358856201,,1000,28.172082148957998,3943142400,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,ads_matched,ddrm,27.137004852294922,0.7754465937614441,,80032,2137.1208214019425,36316853760,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,cm_spectral_once_k1,ddrm,26.930137634277344,0.7602641582489014,,1,3.552020809147507,1331321856,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,cm_spectral_repeat_k1,ddrm,26.64999771118164,0.7524139285087585,,5,12.024703901726753,1333222912,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,cm_spectral_repeat_k10,ddrm,27.40637969970703,0.7819497585296631,,50,13.377691800706089,1335582208,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,cm_spectral_repeat_k5,ddrm,27.367263793945312,0.7800936102867126,,25,12.666725326795131,1335582208,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,uniform,ddrm,22.08188247680664,0.5399609208106995,,0,1.5484320069663227,927876608,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.05,variable_density,ddrm,23.1572265625,0.5868174433708191,,0,1.8716356502845883,930564096,NVIDIA A40,6e8e9ebe00dcba09137284d1b5b04fd4a8f72ae7d9e7b4e3ee991a1b791d9304
face,celeba-hq:283,0.1,adasense_matched,ddrm,29.68427276611328,0.8650805950164795,,1000,27.99597135419026,3943142400,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,ads_matched,ddrm,28.999042510986328,0.8407161831855774,,80032,2136.987104031723,36316853760,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,cm_spectral_once_k1,ddrm,29.014015197753906,0.830971360206604,,1,3.4956425530835986,1331321856,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,cm_spectral_repeat_k1,ddrm,28.749683380126953,0.8252471089363098,,5,11.789020858239383,1333222912,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,cm_spectral_repeat_k10,ddrm,29.658451080322266,0.8581631779670715,,50,13.208310039713979,1335582208,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,cm_spectral_repeat_k5,ddrm,29.570602416992188,0.8556627035140991,,25,12.247054445091635,1335582208,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,uniform,ddrm,23.810298919677734,0.6109288334846497,,0,1.6469583278521895,927876608,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.1,variable_density,ddrm,25.767166137695312,0.686453640460968,,0,1.9566454966552556,930564096,NVIDIA A40,7d576154eddf5145cdc7b5d5269bf6e2a43d9955d0f8c1ecb944f52939a400af
face,celeba-hq:283,0.25,adasense_matched,ddrm,33.789306640625,0.9425181150436401,,1000,28.34370246110484,3943142400,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,ads_matched,ddrm,32.20587158203125,0.9070813655853271,,80032,2137.0232029850595,36316853760,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,cm_spectral_once_k1,ddrm,30.364521026611328,0.8525890707969666,,1,3.8726783241145313,1331321856,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,cm_spectral_repeat_k1,ddrm,31.639270782470703,0.8955394625663757,,5,12.036371585913002,1333222912,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,cm_spectral_repeat_k10,ddrm,33.5987663269043,0.9339924454689026,,50,13.47052492806688,1335582208,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,cm_spectral_repeat_k5,ddrm,33.628448486328125,0.9358641505241394,,25,12.77667241031304,1335582208,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,uniform,ddrm,27.5233154296875,0.749431848526001,,0,1.9977861577644944,927876608,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:283,0.25,variable_density,ddrm,29.792781829833984,0.824765145778656,,0,2.1330563998781145,930564096,NVIDIA A40,c66c573ff10ab680196c4624d1261e625b069ae9d2caa31e2d49cfe78db642fa
face,celeba-hq:310,0.05,adasense_matched,ddrm,30.20256805419922,0.8219084143638611,,1000,11.94347364269197,3943142400,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,ads_matched,ddrm,29.770427703857422,0.8064492344856262,,80032,861.5661340788938,36316853760,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,cm_spectral_once_k1,ddrm,29.000751495361328,0.7712036371231079,,1,2.5296488809399307,1297763328,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,cm_spectral_repeat_k1,ddrm,29.130496978759766,0.7763922810554504,,5,9.304672866128385,1299664384,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,cm_spectral_repeat_k10,ddrm,29.76580810546875,0.8053449988365173,,50,10.17184703471139,1302023680,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,cm_spectral_repeat_k5,ddrm,29.765392303466797,0.8032448291778564,,25,9.534908592235297,1302023680,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,uniform,ddrm,23.512073516845703,0.5674834847450256,,0,0.9411896378733218,927876608,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.05,variable_density,ddrm,26.607162475585938,0.6777831315994263,,0,1.131480639334768,930564096,NVIDIA A100-SXM4-80GB,6451160f1d3085309b6cf26f6028abf3a70f1279e1491ea33ac11c908d2e57b5
face,celeba-hq:310,0.1,adasense_matched,ddrm,32.367095947265625,0.8845672011375427,,1000,28.022657667752355,3943142400,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,ads_matched,ddrm,31.401187896728516,0.8566932678222656,,80032,2136.842452384066,36316853760,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,cm_spectral_once_k1,ddrm,31.198745727539062,0.8446170687675476,,1,3.544468607287854,1331321856,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,cm_spectral_repeat_k1,ddrm,30.942535400390625,0.8408029079437256,,5,11.827378194313496,1333222912,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,cm_spectral_repeat_k10,ddrm,31.949710845947266,0.8715786337852478,,50,13.325774843804538,1335582208,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,cm_spectral_repeat_k5,ddrm,31.79153060913086,0.8682684898376465,,25,12.341840978711843,1335582208,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,uniform,ddrm,27.047393798828125,0.6983269453048706,,0,1.6363650648854673,927876608,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.1,variable_density,ddrm,29.061885833740234,0.765268862247467,,0,1.9372826381586492,930564096,NVIDIA A40,0e7313089e540a64c680a96abfcbb657a957182ec4b6fb6fd035fb890e680b70
face,celeba-hq:310,0.25,adasense_matched,ddrm,36.17688751220703,0.9498457312583923,,1000,28.383863187860698,3943142400,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,ads_matched,ddrm,34.45220947265625,0.9197628498077393,,80032,2137.246320601087,36316853760,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,cm_spectral_once_k1,ddrm,33.90951156616211,0.9060983061790466,,1,3.8428520364686847,1331321856,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,cm_spectral_repeat_k1,ddrm,33.873992919921875,0.9085216522216797,,5,11.930927740875632,1333222912,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,cm_spectral_repeat_k10,ddrm,35.81159591674805,0.9434099197387695,,50,13.388519605621696,1335582208,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,cm_spectral_repeat_k5,ddrm,35.78364181518555,0.9427922964096069,,25,12.723412704188377,1335582208,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,uniform,ddrm,30.89223861694336,0.8233088254928589,,0,1.99312977027148,927876608,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:310,0.25,variable_density,ddrm,32.71571731567383,0.8700106143951416,,0,2.1349981618113816,930564096,NVIDIA A40,0c223454da9b1b5463eec90ba4d0bc388ba4caf77356e3bb662e2574ef8aa146
face,celeba-hq:327,0.05,adasense_matched,ddrm,29.27021026611328,0.859298050403595,,1000,12.965858732815832,3943142400,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,ads_matched,ddrm,28.952945709228516,0.8645110130310059,,80032,935.6581973708235,36316853760,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,cm_spectral_once_k1,ddrm,28.864181518554688,0.8509709239006042,,1,2.5202968306839466,1297763328,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,cm_spectral_repeat_k1,ddrm,28.786235809326172,0.8560395836830139,,5,9.184546860866249,1299664384,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,cm_spectral_repeat_k10,ddrm,29.027904510498047,0.8559173941612244,,50,9.953607357572764,1302023680,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,cm_spectral_repeat_k5,ddrm,28.965316772460938,0.8550118803977966,,25,9.572596583981067,1302023680,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,uniform,ddrm,23.31230926513672,0.6868025064468384,,0,0.8980776332318783,927876608,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.05,variable_density,ddrm,25.810306549072266,0.7446098923683167,,0,1.0919079771265388,930564096,NVIDIA A100 80GB PCIe,a067e7cae664fa3c182e4b66b667ca162ed96bbb2519fa4182146f20e730fbd9
face,celeba-hq:327,0.1,adasense_matched,ddrm,31.60385513305664,0.9079675078392029,,1000,12.023019323125482,3943142400,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,ads_matched,ddrm,31.289546966552734,0.9065632820129395,,80032,859.190871339757,36316853760,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,cm_spectral_once_k1,ddrm,31.002483367919922,0.8867354989051819,,1,2.7309306510724127,1297763328,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,cm_spectral_repeat_k1,ddrm,30.754302978515625,0.8902146220207214,,5,9.890200913418084,1299664384,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,cm_spectral_repeat_k10,ddrm,31.505218505859375,0.9050808548927307,,50,10.81630245083943,1302023680,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,cm_spectral_repeat_k5,ddrm,31.46792221069336,0.9040306210517883,,25,10.209577796980739,1302023680,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,uniform,ddrm,26.09154510498047,0.7393757104873657,,0,1.025122017133981,927876608,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.1,variable_density,ddrm,28.340373992919922,0.7905407547950745,,0,1.202183281071484,930564096,NVIDIA A100-SXM4-80GB,144117d7679b101f59db6dca9fed0dacb84a46982d824d23bb1f6e00b7d11633
face,celeba-hq:327,0.25,adasense_matched,ddrm,35.97402572631836,0.9601988792419434,,1000,28.355360864195973,3943142400,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,ads_matched,ddrm,34.718788146972656,0.9356898665428162,,80032,2137.124667031225,36316853760,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,cm_spectral_once_k1,ddrm,32.983131408691406,0.8970853686332703,,1,3.908759567886591,1331321856,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,cm_spectral_repeat_k1,ddrm,33.87254333496094,0.9249608516693115,,5,12.133472266141325,1333222912,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,cm_spectral_repeat_k10,ddrm,35.87972640991211,0.9533652663230896,,50,13.622304141521454,1335582208,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,cm_spectral_repeat_k5,ddrm,35.866981506347656,0.9549052119255066,,25,12.917305174283683,1335582208,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,uniform,ddrm,30.550655364990234,0.8285269141197205,,0,2.0164044266566634,927876608,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:327,0.25,variable_density,ddrm,32.44068145751953,0.8688161969184875,,0,2.1364808357320726,930564096,NVIDIA A40,7e84e72bcf752032dc562390c15979d45603977a6d6d1b6cd471adf92a030c73
face,celeba-hq:429,0.05,adasense_matched,ddrm,30.356582641601562,0.8041980862617493,,1000,12.950707990210503,3943142400,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,ads_matched,ddrm,29.55538558959961,0.7681844830513,,80032,934.3735291468911,36316853760,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,cm_spectral_once_k1,ddrm,29.446182250976562,0.7603952884674072,,1,2.4704484259709716,1297763328,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,cm_spectral_repeat_k1,ddrm,29.684085845947266,0.7738767862319946,,5,9.02047483669594,1299664384,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,cm_spectral_repeat_k10,ddrm,30.200672149658203,0.7952810525894165,,50,9.77881577797234,1302023680,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,cm_spectral_repeat_k5,ddrm,30.11172866821289,0.7918110489845276,,25,9.431264006532729,1302023680,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,uniform,ddrm,25.253658294677734,0.5863255262374878,,0,0.942597194109112,927876608,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.05,variable_density,ddrm,25.935771942138672,0.6127045750617981,,0,1.1232372168451548,930564096,NVIDIA A100 80GB PCIe,7404d31cc181da600bd0259e96bdd9e43b86c919181975e0f68aa36083fb82e2
face,celeba-hq:429,0.1,adasense_matched,ddrm,32.54385757446289,0.8691657185554504,,1000,28.062285274267197,3943142400,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,ads_matched,ddrm,31.288597106933594,0.8282203674316406,,80032,2137.1715838569216,36316853760,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,cm_spectral_once_k1,ddrm,30.919151306152344,0.8082146048545837,,1,3.5446247146464884,1331321856,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,cm_spectral_repeat_k1,ddrm,31.4503173828125,0.8325378894805908,,5,11.88042270950973,1333222912,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,cm_spectral_repeat_k10,ddrm,32.32539749145508,0.8597472906112671,,50,13.352212312165648,1335582208,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,cm_spectral_repeat_k5,ddrm,32.374961853027344,0.8621533513069153,,25,12.388690205756575,1335582208,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,uniform,ddrm,27.629459381103516,0.672905683517456,,0,1.6473637707531452,927876608,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.1,variable_density,ddrm,29.183101654052734,0.7309168577194214,,0,1.9345238679088652,930564096,NVIDIA A40,78f3c44e07800da5e578b2e60a3a13622a977b55a85803fc2ab758c787522496
face,celeba-hq:429,0.25,adasense_matched,ddrm,36.29634475708008,0.9419084787368774,,1000,28.228082466870546,3943142400,NVIDIA A40,f2c9a773c7d5f1f76f7e5f28cd417e268dc382153cb5d0dc587009613fadd276
face,celeba-hq:429,0.25,ads_matched,ddrm,33.72215270996094,0.8874677419662476,,80032,2137.567374256905,36316853760,NVIDIA A40,f2c9a773c7d5f1f76f7e5f28cd417e268dc382153cb5d0dc587009613fadd276
face,celeba-hq:429,0.25,cm_spectral_once_k1,ddrm,33.265220642089844,0.8713997006416321,,1,3.81704395217821,1331321856,NVIDIA A40,f2c9a773c7d5f1f76f7e5f28cd417e268dc382153cb5d0dc587009613fadd276
face,celeba-hq:429,0.25,cm_spectral_repeat_k1,ddrm,33.38786315917969,0.879280686378479,,5,11.940922479145229,1333222912,NVIDIA A40,f2c9a773c7d5f1f76f7e5f28cd417e268dc382153cb5d0dc587009613fadd276
